Channel              :,CH1,CH2
Frequency            :,19.90Hz,19.90Hz
Period               :,50.24ms,50.24ms
PK-PK                :,681.3mV,215.6mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.125000mV
Time interval        :,40.00000uS,40.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
816,-1150.000000,143.625000
817,-1153.750000,143.375000
818,-1147.500000,143.625000
819,-1153.750000,143.750000
820,-1153.750000,144.125000
821,-1150.000000,144.000000
822,-1155.000000,144.250000
823,-1150.000000,144.125000
824,-1156.250000,144.000000
825,-1156.250000,144.125000
826,-1155.000000,143.750000
827,-1162.500000,143.250000
828,-1160.000000,143.625000
829,-1162.500000,142.875000
830,-1160.000000,143.375000
831,-1162.500000,143.375000
832,-1168.750000,143.500000
833,-1166.250000,143.625000
834,-1173.750000,143.375000
835,-1175.000000,143.500000
836,-1170.000000,143.500000
837,-1177.500000,143.750000
838,-1172.500000,144.250000
839,-1175.000000,143.500000
840,-1177.500000,143.750000
841,-1173.750000,143.500000
842,-1178.750000,143.500000
843,-1180.000000,143.750000
844,-1181.250000,143.625000
845,-1178.750000,143.500000
846,-1176.250000,143.750000
847,-1176.250000,143.375000
848,-1173.750000,143.625000
849,-1173.750000,143.375000
850,-1172.500000,144.125000
851,-1172.500000,144.000000
852,-1176.250000,144.250000
853,-1170.000000,144.000000
854,-1171.250000,143.750000
855,-1172.500000,143.875000
856,-1172.500000,143.000000
857,-1172.500000,143.250000
858,-1170.000000,143.250000
859,-1172.500000,143.625000
860,-1168.750000,143.125000
861,-1168.750000,143.000000
862,-1170.000000,143.000000
863,-1165.000000,143.125000
864,-1167.500000,142.875000
865,-1166.250000,142.625000
866,-1162.500000,142.375000
867,-1166.250000,142.500000
868,-1162.500000,142.625000
869,-1167.500000,142.500000
870,-1165.000000,142.750000
871,-1165.000000,143.000000
872,-1166.250000,143.500000
873,-1163.750000,143.750000
874,-1165.000000,143.375000
875,-1163.750000,143.125000
876,-1160.000000,142.750000
877,-1161.250000,142.625000
878,-1157.500000,142.750000
879,-1162.500000,142.500000
880,-1157.500000,142.750000
881,-1160.000000,142.750000
882,-1158.750000,142.125000
883,-1156.250000,142.750000
884,-1158.750000,142.625000
885,-1156.250000,142.375000
886,-1153.750000,142.750000
887,-1151.250000,143.000000
888,-1151.250000,142.875000
889,-1152.500000,142.875000
890,-1148.750000,142.875000
891,-1147.500000,142.250000
892,-1152.500000,142.250000
893,-1146.250000,142.125000
894,-1148.750000,142.125000
895,-1148.750000,142.125000
896,-1147.500000,141.625000
897,-1147.500000,142.125000
898,-1146.250000,142.250000
899,-1143.750000,142.125000
900,-1145.000000,142.625000
901,-1141.250000,142.625000
902,-1142.500000,142.750000
903,-1138.750000,143.250000
904,-1143.750000,143.000000
905,-1138.750000,142.500000
906,-1137.500000,142.500000
907,-1140.000000,142.625000
908,-1136.250000,142.625000
909,-1135.000000,142.250000
910,-1132.500000,142.500000
911,-1131.250000,142.375000
912,-1136.250000,142.125000
913,-1135.000000,142.375000
914,-1131.250000,142.500000
