Channel              :,CH1,CH2
Frequency            :,299.4Hz,299.4Hz
Period               :,3.340ms,3.340ms
PK-PK                :,10.98V,644.5mV
Average              :,-258.6mV,18.64mV
Vertical pos         :,360.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,5.000000mV,0.250000mV
Time interval        :,2.00000uS,2.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
309,3555.000000,-196.000000
310,3570.000000,-198.500000
311,3570.000000,-192.500000
312,3585.000000,-200.000000
313,3625.000000,-201.500000
314,3635.000000,-196.000000
315,3640.000000,-198.000000
316,3665.000000,-209.500000
317,3675.000000,-204.000000
318,3680.000000,-203.000000
319,3730.000000,-211.000000
320,3740.000000,-188.000000
321,3725.000000,-197.000000
322,3750.000000,-203.500000
323,3765.000000,-196.000000
324,3790.000000,-188.500000
325,3815.000000,-204.000000
326,3825.000000,-200.000000
327,3855.000000,-202.000000
328,3855.000000,-204.000000
329,3860.000000,-207.500000
330,3905.000000,-204.000000
331,3905.000000,-206.500000
332,3930.000000,-198.500000
333,3930.000000,-209.500000
334,3940.000000,-205.000000
335,3975.000000,-200.000000
336,3975.000000,-203.500000
337,3985.000000,-210.000000
338,4015.000000,-205.500000
339,4015.000000,-208.500000
340,4025.000000,-219.000000
341,4085.000000,-203.500000
342,4085.000000,-216.000000
343,4095.000000,-219.500000
344,4115.000000,-211.500000
345,4115.000000,-214.500000
346,4135.000000,-220.500000
347,4125.000000,-206.000000
348,4155.000000,-210.500000
349,4185.000000,-226.500000
350,4175.000000,-216.500000
351,4195.000000,-213.500000
352,4210.000000,-222.000000
353,4220.000000,-221.000000
354,4255.000000,-220.500000
355,4265.000000,-217.500000
356,4285.000000,-213.000000
357,4285.000000,-219.000000
358,4285.000000,-232.000000
359,4320.000000,-226.500000
360,4350.000000,-217.500000
361,4355.000000,-233.500000
362,4360.000000,-219.000000
363,4360.000000,-228.000000
364,4380.000000,-232.500000
365,4400.000000,-233.500000
366,4390.000000,-223.500000
367,4410.000000,-234.000000
368,4440.000000,-233.000000
369,4440.000000,-221.500000
370,4440.000000,-235.500000
371,4465.000000,-220.000000
372,4475.000000,-227.500000
373,4485.000000,-247.000000
374,4515.000000,-230.500000
375,4520.000000,-230.500000
376,4525.000000,-241.000000
377,4550.000000,-229.000000
378,4550.000000,-228.500000
379,4550.000000,-238.000000
380,4580.000000,-230.500000
381,4575.000000,-237.000000
382,4610.000000,-236.500000
383,4630.000000,-233.500000
384,4625.000000,-225.000000
385,4650.000000,-239.500000
386,4665.000000,-234.500000
387,4665.000000,-236.000000
388,4680.000000,-251.000000
389,4695.000000,-232.500000
390,4700.000000,-236.500000
391,4725.000000,-240.500000
392,4740.000000,-239.000000
393,4745.000000,-228.500000
394,4760.000000,-242.500000
395,4760.000000,-233.500000
396,4750.000000,-246.000000
397,4810.000000,-246.000000
398,4800.000000,-239.000000
399,4820.000000,-245.500000
400,4815.000000,-237.500000
401,4825.000000,-250.000000
402,4845.000000,-239.000000
403,4845.000000,-262.000000
