Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,20.26V,1.012V
Average              :,-2.885V,144.6mV
Vertical pos         :,-2300.000000mV,0.000000mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,12.500000mV,0.500000mV
Time interval        :,1.00000uS,1.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
609,6900.000000,-509.000000
610,6850.000000,-512.000000
611,6762.500000,-506.500000
612,6712.500000,-501.500000
613,6675.000000,-499.000000
614,6550.000000,-501.500000
615,6525.000000,-494.000000
616,6462.500000,-490.000000
617,6387.500000,-493.500000
618,6337.500000,-487.000000
619,6262.500000,-485.000000
620,6200.000000,-481.000000
621,6162.500000,-475.000000
622,6087.500000,-475.500000
623,6050.000000,-472.000000
624,5987.500000,-471.000000
625,5925.000000,-466.500000
626,5825.000000,-464.000000
627,5812.500000,-463.000000
628,5725.000000,-461.000000
629,5675.000000,-455.000000
630,5625.000000,-452.000000
631,5525.000000,-450.500000
632,5487.500000,-445.000000
633,5437.500000,-446.000000
634,5387.500000,-445.000000
635,5312.500000,-441.500000
636,5287.500000,-437.000000
637,5175.000000,-432.000000
638,5112.500000,-432.000000
639,5037.500000,-428.000000
640,5025.000000,-429.000000
641,4937.500000,-429.000000
642,4900.000000,-405.000000
643,4825.000000,-417.500000
644,4750.000000,-417.000000
645,4737.500000,-413.000000
646,4687.500000,-413.500000
647,4600.000000,-411.500000
648,4537.500000,-406.500000
649,4537.500000,-405.000000
650,4462.500000,-403.000000
651,4412.500000,-399.000000
652,4387.500000,-396.000000
653,4325.000000,-396.000000
654,4275.000000,-397.000000
655,4237.500000,-388.500000
656,4162.500000,-385.500000
657,4100.000000,-389.000000
658,4062.500000,-389.000000
659,4037.500000,-381.000000
660,3962.500000,-380.000000
661,3937.500000,-379.500000
662,3925.000000,-379.000000
663,3837.500000,-376.000000
664,3787.500000,-372.000000
665,3800.000000,-372.000000
666,3725.000000,-372.000000
667,3725.000000,-368.500000
668,3650.000000,-365.500000
669,3587.500000,-366.000000
670,3562.500000,-364.500000
671,3537.500000,-364.000000
672,3487.500000,-358.500000
673,3475.000000,-359.500000
674,3437.500000,-354.500000
675,3350.000000,-351.000000
676,3375.000000,-348.000000
677,3312.500000,-355.000000
678,3287.500000,-349.000000
679,3275.000000,-347.500000
680,3250.000000,-347.000000
681,3225.000000,-349.000000
682,3175.000000,-346.500000
683,3175.000000,-342.500000
684,3125.000000,-342.500000
685,3125.000000,-341.500000
686,3100.000000,-343.000000
687,3062.500000,-339.500000
688,3075.000000,-338.000000
689,3025.000000,-334.500000
690,3000.000000,-333.500000
691,2987.500000,-337.000000
692,2975.000000,-336.000000
693,2925.000000,-335.500000
694,2937.500000,-337.000000
695,2925.000000,-335.500000
696,2912.500000,-331.000000
697,2850.000000,-336.500000
698,2900.000000,-340.500000
699,2875.000000,-331.000000
700,2862.500000,-331.000000
701,2862.500000,-333.500000
702,2862.500000,-330.000000
703,2837.500000,-331.000000
704,2800.000000,-330.000000
705,2837.500000,-330.500000
706,2800.000000,-328.000000
707,2825.000000,-333.000000
708,2825.000000,-331.000000
709,2787.500000,-330.500000
710,2812.500000,-324.500000
711,2800.000000,-327.500000
712,2812.500000,-329.500000
713,2837.500000,-330.500000
714,2850.000000,-332.500000
715,2812.500000,-329.000000
716,2850.000000,-330.000000
717,2837.500000,-331.000000
718,2850.000000,-334.500000
719,2900.000000,-333.000000
720,2875.000000,-332.500000
721,2875.000000,-336.500000
722,2950.000000,-331.000000
723,2925.000000,-335.500000
724,2962.500000,-336.000000
725,2937.500000,-334.000000
726,3025.000000,-333.000000
727,3000.000000,-338.500000
728,3037.500000,-337.500000
729,3062.500000,-339.000000
730,3075.000000,-339.500000
731,3050.000000,-342.500000
732,3112.500000,-340.500000
733,3150.000000,-340.000000
734,3150.000000,-341.000000
735,3175.000000,-343.500000
736,3237.500000,-345.500000
737,3262.500000,-346.500000
738,3300.000000,-346.500000
739,3325.000000,-346.000000
740,3375.000000,-350.000000
741,3387.500000,-350.000000
742,3437.500000,-354.500000
743,3475.000000,-353.000000
744,3487.500000,-358.000000
745,3525.000000,-358.500000
746,3575.000000,-355.000000
747,3587.500000,-362.500000
748,3662.500000,-361.500000
749,3687.500000,-362.000000
750,3712.500000,-364.500000
751,3750.000000,-369.500000
752,3787.500000,-369.000000
753,3887.500000,-372.000000
754,3900.000000,-372.500000
755,3962.500000,-378.500000
756,3975.000000,-380.000000
757,4025.000000,-382.500000
758,4100.000000,-382.500000
759,4125.000000,-383.000000
760,4187.500000,-387.000000
761,4225.000000,-391.500000
762,4287.500000,-388.000000
763,4350.000000,-396.000000
764,4400.000000,-396.000000
765,4487.500000,-395.000000
766,4537.500000,-395.500000
767,4537.500000,-403.500000
768,4612.500000,-405.000000
769,4700.000000,-404.500000
770,4725.000000,-408.000000
771,4800.000000,-433.500000
772,4875.000000,-416.000000
773,4925.000000,-414.000000
774,5000.000000,-422.000000
775,5062.500000,-423.000000
776,5125.000000,-427.500000
777,5175.000000,-423.500000
778,5237.500000,-430.500000
779,5300.000000,-435.500000
780,5362.500000,-433.000000
781,5412.500000,-441.000000
782,5487.500000,-440.500000
783,5562.500000,-442.500000
784,5600.000000,-449.000000
785,5675.000000,-448.500000
786,5750.000000,-454.500000
787,5825.000000,-459.500000
788,5875.000000,-461.000000
789,5937.500000,-463.500000
790,6000.000000,-471.000000
791,6100.000000,-468.000000
792,6162.500000,-469.500000
793,6225.000000,-474.500000
794,6287.500000,-481.000000
795,6375.000000,-485.500000
796,6425.000000,-487.500000
797,6525.000000,-493.500000
798,6562.500000,-491.000000
799,6675.000000,-493.000000
800,6725.000000,-500.000000
801,6762.500000,-503.000000
802,6850.000000,-503.000000
803,6937.500000,-509.000000
804,7012.500000,-509.500000
805,7087.500000,-513.500000
806,7150.000000,-517.000000
807,7225.000000,-520.500000
808,7312.500000,-521.000000
809,7362.500000,-527.000000
810,7437.500000,-528.500000
811,7512.500000,-533.500000
812,7600.000000,-535.000000
813,7650.000000,-544.000000
814,7737.500000,-540.500000
815,7825.000000,-548.500000
816,7912.500000,-548.500000
817,7937.500000,-552.500000
818,8037.500000,-556.500000
819,8137.500000,-558.000000
820,8162.500000,-561.500000
821,8300.000000,-565.000000
822,8325.000000,-568.500000
823,8437.500000,-570.500000
824,8437.500000,-571.500000
825,8525.000000,-573.500000
826,8587.500000,-582.500000
827,8725.000000,-584.500000
828,8762.500000,-584.000000
829,8850.000000,-590.500000
830,8900.000000,-593.500000
831,8987.500000,-597.500000
832,9050.000000,-601.000000
833,9112.500000,-601.500000
834,9187.500000,-606.000000
835,9237.500000,-608.000000
836,9337.500000,-612.000000
837,9400.000000,-612.000000
838,9475.000000,-614.500000
839,9562.500000,-618.000000
840,9612.500000,-621.500000
841,9662.500000,-624.000000
842,9725.000000,-627.000000
843,9787.500000,-631.500000
844,9850.000000,-640.000000
845,9937.500000,-636.500000
846,10012.500000,-639.500000
847,10062.500000,-648.000000
848,10112.500000,-645.500000
849,10200.000000,-647.000000
850,10200.000000,-641.500000
851,10312.500000,-639.000000
852,10325.000000,-627.500000
853,10337.500000,-628.000000
854,10375.000000,-628.500000
855,10425.000000,-618.000000
856,10462.500000,-613.500000
857,10450.000000,-616.000000
858,10437.500000,-612.000000
859,10475.000000,-609.500000
860,10525.000000,-606.500000
861,10512.500000,-605.000000
862,10512.500000,-603.500000
863,10487.500000,-604.500000
864,10487.500000,-610.000000
865,10475.000000,-606.500000
